TIMESTAMP,Bakke kirke,Bakke kirke,Bakke kirke,Bakke kirke,Bakke kirke,E6-Tiller,E6-Tiller,E6-Tiller,E6-Tiller,E6-Tiller,Elgeseter,Elgeseter,Elgeseter,Elgeseter,Elgeseter,Torvet,Torvet,Torvet,weather,weather,weather,weather,weather,weather
,NO,NO2,NOx,PM10,PM2.5,NO,NO2,NOx,PM10,PM2.5,NO,NO2,NOx,PM10,PM2.5,NO2,PM10,PM2.5,humidity,pressure,rain,temperature,wind_from_direction,wind_speed
2018-12-12 01:00:00,0.219689,4.19756,4.533244,0.07526000000000001,0.0,7.234746,16.639115,27.693807,5.693065,1.302998,0.168574,10.093942,10.351523,2.605048,2.250446,10.8,4.5,4.6,95.0,1012.8,0.0,-3.7,214.5,1.4666666666666668
2018-12-12 02:00:00,0.427761,5.867755,6.521374,1.087626,0.036421999999999996,8.675654,26.438193,39.694592,0.5693509999999999,5.2632069999999995,0.5086959999999999,10.827596,11.604883,2.583281,2.054814,9.1,3.5,3.8,94.0,1013.1,0.0,-4.2,203.0,1.0833333333333333
2018-12-12 03:00:00,0.7151500000000001,5.029272,6.12202,1.45104,0.7655029999999999,10.209406,23.79477,39.394743,4.261366,3.631139,0.545418,10.467871,11.30127,3.279875,3.039123,10.5,2.9,3.2,94.0,1013.0,0.0,-4.6,199.83333333333334,1.1666666666666667
2018-12-12 04:00:00,1.083499,5.651587,7.307173,3.738124,3.277059,29.522607999999998,40.534396,85.644941,2.4669689999999997,1.806505,1.275958,13.831942,15.781605,1.682087,1.516494,11.1,2.5,2.7,94.0,1012.9,0.0,-5.0,206.83333333333334,1.7000000000000002
2018-12-12 05:00:00,5.795892,11.196026,20.052149,4.971554,4.467179,178.285579,97.139652,369.560017,0.0,1.095384,14.409414,32.88052,54.898105,1.949781,1.357469,22.7,2.3,2.6,94.0,1013.5,0.0,-5.0,192.83333333333334,1.2333333333333332
2018-12-12 06:00:00,43.155557,38.452244,104.393935,6.467081,5.796974,229.58499,97.888681,448.694545,6.956895,5.427362,57.728021,50.584083,138.792499,4.427867,3.34794,48.9,2.6,2.9,93.0,1013.9,0.0,-5.4,206.5,1.5
2018-12-12 07:00:00,22.047155,43.601639,77.289691,7.640487,6.638,116.328357,64.17494,241.92467,15.268882,8.503562,112.004826,64.366794,235.510168,4.934546,2.666686,62.8,4.9,4.3,92.0,1014.0,0.0,-6.2,197.5,2.0166666666666666
2018-12-12 08:00:00,25.316436,36.130795,74.814309,2.121512,0.555609,122.065024,74.978543,261.4939,13.517755,7.117773,101.57406,61.011696,216.216859,9.145358,4.123936,63.6,6.6,5.4,89.0,1014.3,0.0,-4.6,189.0,1.5999999999999999
2018-12-12 09:00:00,17.492364,32.591635,59.319967,4.467642,1.552677,133.202952,69.753992,273.288103,7.758641,7.307465,79.622215,56.280541,177.943285,8.789122,5.143126,57.1,8.7,6.6,88.0,1014.4,0.0,-5.3,214.33333333333334,1.1333333333333335
2018-12-12 10:00:00,29.090308,40.976019,85.42601,5.60803,4.38438,170.014198,87.259128,347.040823,9.038507,7.845128,66.695134,53.920995,155.831159,9.33882,7.637021,57.5,9.1,7.5,91.0,1014.6,0.0,-6.8,246.16666666666666,0.7000000000000001
2018-12-12 11:00:00,51.767468,51.308777,130.409468,8.336455,7.010723,104.828226,70.032679,230.210209,11.389144,10.874425,88.957471,59.628295,195.555311,8.121228,6.169887,60.2,9.5,8.3,92.0,1014.9,0.0,-6.3,200.66666666666666,1.1833333333333333
2018-12-12 12:00:00,47.108863,44.530622,116.512964,11.403837,9.19784,83.015726,54.729506,181.577535,12.863021,7.196166,77.384005,59.281751,177.524511,7.769024,4.991162,59.3,11.7,9.6,88.0,1014.9,0.0,-5.3,204.16666666666666,0.8833333333333333
2018-12-12 13:00:00,28.093713,49.696366,92.62356,8.98551,6.955874,236.300668,97.212741,458.280162,17.106593,9.900859,155.830538,60.122682,298.231744,9.906723,7.877986,66.9,10.3,8.7,90.0,1014.7,0.0,-6.1,203.5,0.8666666666666666
2018-12-12 14:00:00,61.534482,59.332653,153.357342,11.303178,9.930689,199.889354,77.216045,382.646978,24.377654,18.744335,166.394815,64.378014,318.629291,14.156128,11.844991,72.9,11.0,9.1,90.0,1014.7,0.0,-6.8,119.66666666666667,0.3666666666666667
2018-12-12 15:00:00,111.831332,65.201503,236.079777,15.949116,13.187382,160.353226,86.816701,331.836431,15.925284,11.750448,184.274409,66.383518,347.954815,19.821543,17.400554,82.4,18.4,13.9,91.0,1014.8,0.0,-7.2,265.0,0.6666666666666666
2018-12-12 16:00:00,44.385237,56.50873,124.329372,19.381754,16.147784,109.415286,86.784434,253.970991,19.335899,20.423277,125.585412,61.482344,253.376854,24.391936,22.345053,73.4,25.8,21.9,91.0,1015.1,0.0,-6.6,214.5,1.4500000000000002
2018-12-12 17:00:00,37.902916,56.045785,113.96144,17.434813,15.680361,97.014217,80.701251,228.938974,25.695297,22.073083,93.692449,59.492235,202.654298,17.342049,15.82026,73.0,23.5,21.3,90.0,1015.2,0.0,-7.2,214.5,1.366666666666667
2018-12-12 18:00:00,35.790561,51.835348,106.523325,21.661322,19.281614,105.335804,86.669226,247.622336,27.016916,22.014465,64.381321,58.346955,156.721613,21.915306,19.653407,65.6,27.2,24.7,91.0,1015.4,0.0,-7.7,214.66666666666666,1.0
2018-12-12 19:00:00,32.252279,42.388127,91.669608,21.908008,19.937937,192.04663,99.139519,392.58677,38.34365,29.974893,53.377361,59.863598,141.424206,21.677727,20.190824,61.1,27.7,25.4,92.0,1015.6,0.0,-7.7,206.66666666666666,1.55
2018-12-12 20:00:00,19.190563,39.70131,69.02449,20.703747,19.381977,120.714754,87.621569,272.073714,37.314213,36.692984,28.776282,51.910219,95.880378,22.379789,20.456523,59.0,25.4,24.0,89.0,1015.7,0.0,-7.9,232.66666666666666,0.8166666666666668
2018-12-12 21:00:00,11.70281,35.538807,53.420701,13.626018,12.323464,50.367678,57.124944,134.086756,24.994444,26.903544,22.949334,47.285721,82.352304,23.448332,22.512559,52.4,25.7,24.8,92.0,1015.7,0.0,-7.5,195.0,1.2
2018-12-12 22:00:00,7.025335,27.738349,38.47306,13.429737,13.101952,21.38798,44.822713,77.503547,24.334333,18.130038,22.631219,41.015153,75.595656,19.605687,18.91741,44.7,25.3,25.0,90.0,1015.6,0.0,-9.1,212.33333333333334,1.1333333333333333
2018-12-12 23:00:00,6.134083,23.04812,32.420999,10.548326,9.623075,54.021296,57.425894,139.970434,21.35851,12.897303,6.595694,31.594187,41.672407,13.412903,12.475017,29.6,17.8,17.6,91.0,1015.7,0.0,-9.3,202.33333333333334,1.1
2018-12-13 00:00:00,4.321136,15.910285,22.512981,9.637897,9.293322,17.168524,37.252595,63.4861,14.972834,11.26074,0.569512,20.353038,21.223251,8.001996,7.4871929999999995,22.9,9.8,9.9,90.0,1015.5,0.0,-7.2,197.5,1.3666666666666665
2018-12-13 01:00:00,0.7260679999999999,8.1451,9.254533,5.042723,5.015427,21.233627,36.615832,69.060815,3.195413,6.02871,1.16966,14.985817,16.773057,4.193494,4.266102,14.7,7.1,7.3,88.0,1015.3,0.0,-7.7,200.16666666666666,0.9833333333333334
2018-12-13 02:00:00,0.868111,7.140877,8.46735,2.54101,2.339447,11.469923,30.712489,48.238531,12.789135,8.47851,0.293915,14.41116,14.860263,3.281395,2.61123,13.1,5.1,5.3,90.0,1015.4,0.0,-9.3,213.33333333333334,0.9833333333333334
2018-12-13 03:00:00,0.511243,7.298798,8.079977,3.281114,3.03274,14.991386,35.017104,57.923941,11.239578999999999,8.040833,3.86498,19.627992,25.533681,3.893301,2.587567,17.0,3.5,3.8,90.0,1015.4,0.0,-9.2,198.83333333333334,1.25
2018-12-13 04:00:00,6.182728,13.916817,23.364026,3.275691,3.580956,41.844419,53.716242,117.654514,11.240873,6.51662,4.004213,28.14684,34.265276,3.855129,1.6285509999999999,22.0,2.7,2.9,91.0,1015.1,0.0,-8.6,203.83333333333334,1.0666666666666667
2018-12-13 05:00:00,15.774872,17.485974,41.589979,4.245173,4.465438,94.071428,62.721924,206.463067,12.382552,4.581205,20.186862,33.132637,63.978161,3.642657,2.6989609999999997,30.5,2.7,3.0,89.0,1015.1,0.0,-9.2,196.0,1.5
2018-12-13 06:00:00,32.021528,41.983546,90.912441,5.399867,5.115485,124.734123,85.710728,276.304469,11.738074,5.121267,82.979813,55.995038,182.788193,3.3707219999999998,2.536653,55.5,3.6,3.4,87.0,1015.2,0.0,-8.2,172.66666666666666,1.633333333333333
2018-12-13 07:00:00,32.450733,37.905602,87.490322,4.531317,2.967665,169.458566,96.508808,355.441496,12.914666,9.30355,103.02418,63.035453,220.4564,5.767783,3.934358,61.0,5.2,4.5,84.0,1015.3,0.0,-8.7,211.16666666666666,2.1
2018-12-13 08:00:00,42.916976,46.116155,111.693294,6.18029,4.695847,213.424153,92.762795,418.8749,18.212221,12.487496,87.780277,48.498443,182.626706,6.06716,4.632605,61.2,6.7,5.6,84.0,1015.5,0.0,-9.4,192.83333333333334,2.2166666666666663
2018-12-13 09:00:00,40.080567,42.136167,103.379273,6.272029,4.612194,159.907025,86.76668599999999,331.10462,14.362617,12.805795,63.421686,59.426976,156.335312,8.375532,6.91162,65.7,9.1,7.5,80.0,1015.5,0.0,-7.7,202.5,1.7833333333333332
2018-12-13 10:00:00,35.339225,42.153153,96.151488,8.426472,6.267283,143.62297,79.185912,298.641811,16.914519,11.978303,61.702828,54.772944,149.054865,11.034302,9.391231,55.9,10.8,8.9,83.0,1015.6,0.0,-8.2,197.33333333333334,1.8166666666666664
2018-12-13 11:00:00,53.793283,51.067416,133.263553,10.812648,8.010203,152.71323,73.97799499999999,307.32381,15.834153,18.591396,78.526105,57.392797,177.380685,11.147965,9.558637,60.6,9.8,8.0,81.0,1015.5,0.0,-7.3,159.0,1.9666666666666668
2018-12-13 12:00:00,66.672329,59.683787,161.559106,12.120657,8.649328,132.116473,73.724555,275.598525,30.544581,17.950247,93.283356,66.942717,209.479685,11.972673,9.062426,67.1,11.4,9.0,82.0,1015.5,0.0,-7.2,204.33333333333334,1.1333333333333335
2018-12-13 13:00:00,45.364693,57.369756,126.687008,8.086601,4.872729,198.346752,86.789075,389.862912,20.920348,13.868934,101.411482,65.079461,220.036205,15.7163,12.952455,68.5,14.3,10.9,83.0,1015.4,0.0,-8.3,204.33333333333334,0.85
2018-12-13 14:00:00,79.343507,61.500681,182.737559,14.530891,9.9025,149.762284,73.91872,302.755489,18.744449,17.488286,149.059636,69.986702,297.749826,16.906085,13.776451,77.0,14.4,11.2,85.0,1015.2,0.0,-9.1,201.0,1.0333333333333334
2018-12-13 15:00:00,53.864447,59.328,141.632875,21.21245,14.664632,153.050856,92.41751,326.279218,11.504178,12.620926,118.222275,64.209144,244.85278,17.946421,14.230877,76.9,21.9,16.7,85.0,1015.4,0.0,-8.8,179.66666666666666,0.5833333333333334
2018-12-13 16:00:00,29.922078,51.295152,97.016087,16.483864,13.394787,167.588672,95.526934,351.602425,23.648946,23.983166,52.895549,55.545914,136.370312,19.700847,17.519222,66.0,24.5,19.3,89.0,1015.5,0.0,-9.4,209.0,0.6
2018-12-13 17:00:00,30.240653,52.649232,98.856951,14.776639,12.527762,94.073356,75.24325,218.987338,25.855126,27.254086,65.188449,53.816809,153.424758,20.770939,18.911992,72.1,20.6,18.0,89.0,1015.6,0.0,-10.2,201.66666666666666,0.7833333333333332
2018-12-13 18:00:00,29.058245,50.707032,95.10803,20.781698,18.237279,114.893704,84.263845,259.821424,31.386713,24.05365,52.810945,57.868315,138.563438,18.074594,15.699746,66.9,26.9,23.0,89.0,1015.5,0.0,-10.6,200.16666666666666,1.0
2018-12-13 19:00:00,22.74838,44.455208999999996,79.21473399999999,27.018104,25.104074,76.964181,76.761011,194.36228,26.393481,24.985651,37.633167,53.127276,110.630756,19.309309,16.321043,62.4,26.4,23.2,89.0,1015.6,0.0,-8.7,203.0,1.0166666666666666
2018-12-13 20:00:00,15.953849,40.567326,64.944808,23.778244,21.557904,77.505297,74.175191,192.603285,19.976202,18.738588,23.830927,50.899103,87.31276,19.421252,17.70178,56.8,30.1,26.8,88.0,1015.8,0.0,-10.2,205.83333333333334,1.15
2018-12-13 21:00:00,14.376234,38.433718999999996,60.400604,18.221945,16.500718,17.512129,39.341013,66.099546,20.646178,18.186328,19.489864,50.305763,80.086274,17.869379,16.959867,52.4,24.8,23.4,89.0,1015.8,0.0,-10.6,203.16666666666666,1.6166666666666665
2018-12-13 22:00:00,9.919986,33.343634,48.501374,19.529243,18.253947,37.564033,52.673073,110.070916,10.71761,11.793032,15.323133,45.40417,68.817917,15.020516,13.84988,46.7,22.1,21.4,89.0,1016.0,0.0,-10.5,193.0,1.8166666666666664
2018-12-13 23:00:00,9.31445,24.284127,38.516607,18.08857,17.014532,63.436645,61.048994,157.980186,16.995515,13.398706,7.21243,38.704931,49.725525,9.263299,7.922515,38.3,16.4,15.5,84.0,1016.0,0.0,-11.0,196.83333333333334,1.4333333333333333
2018-12-14 00:00:00,5.382967,22.233018,30.458191,13.87336,12.949295,15.207477,36.968105,60.20513,11.943132,10.637348,1.332336,28.513051,30.54886,12.043704,10.006201,27.9,13.7,13.4,87.0,1016.0,0.0,-11.2,204.5,1.5666666666666667
2018-12-14 01:00:00,2.558305,13.057557,16.966647,5.462223,4.89194,11.785567,28.977546,46.985892,9.750582,6.985854,1.141675,23.268091,25.012571,12.519379,11.255185,23.3,10.7,10.5,87.0,1016.0,0.0,-10.8,205.5,1.2833333333333334
2018-12-14 02:00:00,1.1912289999999999,10.717289,12.537487,1.520195,0.5644,18.693642,35.519337,64.083222,47.298426,7.801688,0.8859929999999999,21.854023,23.207821,7.71742,7.572314,18.2,7.5,7.6,89.0,1015.7,0.0,-11.8,210.16666666666666,1.4000000000000001
2018-12-14 03:00:00,3.024297,15.24957,19.870696,2.396634,1.8435570000000001,25.551288,49.123788,88.166157,19.409474,3.32737,2.722073,22.455262,26.614589,4.515956,3.742175,19.4,4.9,5.0,88.0,1015.6,0.0,-11.7,221.0,0.8333333333333334
2018-12-14 04:00:00,5.548566,14.993874,23.472083,5.58513,5.654396,25.064726,44.452636,82.751537,5.124828,4.061737,1.699357,22.900522,25.49714,3.995408,3.272203,19.9,3.7,3.9,90.0,1015.3,0.0,-12.4,209.0,1.0
2018-12-14 05:00:00,14.022073,22.902309,44.328037,3.697733,3.162803,145.329122,82.025637,304.088535,7.349011,6.770412,18.258089,40.005088,67.903448,4.939742,4.508253,36.2,2.9,3.0,89.0,1015.2,0.0,-11.9,206.16666666666666,0.8000000000000002
2018-12-14 06:00:00,32.345314,41.506516,90.930155,6.037357,5.1828,182.477541,77.909695,356.735378,11.257993,8.984653,55.448374,59.540967,144.266084,5.375781,4.245087,62.9,3.8,3.7,89.0,1015.3,0.0,-12.2,215.83333333333334,0.7833333333333335
2018-12-14 07:00:00,34.827724,46.929904,100.146666,7.269969,5.8957809999999995,130.328496,84.114398,283.25634,9.831174,8.098663,97.291501,70.505127,219.166541,8.425939,6.903805,77.6,7.4,6.3,88.0,1015.2,0.0,-12.5,204.33333333333334,0.8666666666666668
2018-12-14 08:00:00,53.009382,56.594947,137.593283,12.245806,10.270536,166.780163,104.340589,359.180679,4.830611,9.746721,91.014203,68.711027,207.780729,11.657916,10.502971,78.8,11.2,9.2,89.0,1015.6,0.0,-12.2,200.66666666666666,0.8333333333333334
2018-12-14 09:00:00,65.063425,65.428684,164.845598,17.463944,11.727212,163.50157,92.632674,342.463073,,,76.212898,65.898686,182.351994,13.225074,10.850224,76.7,13.3,11.2,89.0,1015.8,0.0,-12.0,199.16666666666666,1.1500000000000001
2018-12-14 10:00:00,,,,21.72619,15.763147,139.811339,84.936141,298.567867,16.651042,11.648907,65.923128,65.490547,166.221087,13.006168,10.152784,71.6,15.3,12.4,86.0,1016.0,0.0,-12.5,211.33333333333334,0.9166666666666666
2018-12-14 11:00:00,49.927132,54.525838,130.814496,13.567297,9.529565999999999,157.875215,90.191324,331.424652,16.695688,13.81448,,,,12.744685,10.086054,76.0,17.1,13.5,88.0,1015.8,0.0,-12.3,229.5,0.6166666666666667
2018-12-14 12:00:00,95.195162,76.54452,222.002727,17.218773,11.915288,,,,,,74.986933,69.299659,183.879693,17.463819,14.164542,83.2,20.0,15.6,88.0,1015.5,0.0,-11.6,204.33333333333334,0.9833333333333334
2018-12-14 13:00:00,89.360711,65.142477,201.685643,21.709233,15.113412,242.131736,109.935985,479.913277,,,96.758533,75.624196,223.471235,18.563097,14.955666,82.7,26.1,19.0,88.0,1015.5,0.0,-11.3,115.83333333333333,0.3333333333333333
2018-12-14 14:00:00,60.839318,67.808517,160.770995,23.576233,17.768278,225.86826,111.035604,456.162305,24.557931,24.329528,144.11766,79.470026,299.68181,22.703071,19.247669,84.1,42.3,18.5,89.0,1015.3,0.0,-11.0,184.16666666666666,0.5833333333333334
2018-12-14 15:00:00,58.012346,60.589719,149.232583,23.643534,21.163843,193.516466,106.483827,402.176988,29.407107,29.013907,128.990063,79.399918,276.496734,27.749003,24.53234,85.0,32.5,25.3,89.0,1015.3,0.0,-11.2,197.16666666666666,1.2333333333333334
2018-12-14 16:00:00,50.856574,68.040845,145.749689,22.485049,19.776529,156.676585,108.89347,348.295292,29.387989,28.928262,97.829937,79.785305,229.269449,30.698174,28.055321,82.2,36.5,30.9,90.0,1015.4,0.0,-10.1,180.66666666666666,1.0166666666666668
2018-12-14 17:00:00,31.425878,61.321325,109.340067,25.642119,22.364124,84.710985,79.570008,209.008393,30.588428,29.881038,71.9475,77.774103,187.709883,29.69317,26.837538,79.3,36.2,31.0,88.0,1015.0,0.0,-11.9,223.0,0.8833333333333334
2018-12-14 18:00:00,15.920152999999999,46.474485,70.800478,22.933452,20.36492,68.509253,81.679044,186.361183,23.338565,22.946608,54.98579,65.686267,149.704554,31.308496,28.892622,76.9,39.5,35.5,88.0,1015.1,0.0,-12.0,198.0,0.5666666666666668
2018-12-14 19:00:00,31.16557,54.986898,102.607889,20.955802,18.701419,112.746385,94.814406,267.090882,31.2291,31.07106,46.127202,67.825181,138.307546,29.964176,27.888987,76.1,41.9,38.2,89.0,1014.9,0.0,-12.0,201.83333333333334,1.2666666666666668
2018-12-14 20:00:00,14.809853,40.7925,63.421956,27.939387,26.005944,65.864973,77.142684,177.784363,31.455539,32.062718,26.971552,54.994826,96.207357,31.763762,30.178271,62.7,37.1,34.3,87.0,1014.9,0.0,-11.1,203.0,1.1
2018-12-14 21:00:00,23.167512,43.417934,78.817893,22.545545,21.33554,69.282773,71.475297,177.339375,27.206259,27.580101,18.11309,55.624237,83.301038,29.14279,28.463426,55.7,36.0,34.7,89.0,1014.8,0.0,-10.7,206.66666666666666,1.0999999999999999
2018-12-14 22:00:00,15.721015,40.224789,64.2465,19.856142,18.482069,51.203731,66.962212,145.201512,20.891030999999998,20.52546,15.469039,53.172864,76.809555,28.684047,27.559064,49.6,35.2,34.4,88.0,1014.6,0.0,-12.5,180.16666666666666,0.8166666666666668
2018-12-14 23:00:00,12.873782,28.88005,48.551189,15.280938,13.933739,13.425846,38.981736,59.49643,10.905826,11.103421,11.756431,41.233712,59.197539,23.25165,22.96546,38.2,30.8,30.1,90.0,1014.3,0.0,-11.7,208.33333333333334,1.1500000000000001
2018-12-15 00:00:00,6.126015,21.717055,31.077606,14.301957,13.384583,26.683925,54.45669,95.229727,10.895691,11.195314,7.282854,36.927125,48.055327,17.082796,16.921235,34.4,40.5,23.8,88.0,1014.2,0.0,-12.6,197.66666666666666,0.6666666666666666
2018-12-15 01:00:00,4.902094,18.680153,26.170553,9.299562,8.398317,9.691414,31.936106,46.744586,10.120851,10.420188,3.31526,30.118343,35.18406,11.706407,11.245433,27.3,17.8,16.9,89.0,1013.9,0.0,-12.8,195.33333333333334,1.4333333333333333
2018-12-15 02:00:00,8.036582,17.911004,30.190901,9.322264,9.099578,20.133506,46.839993,77.603991,7.674789,7.409036,3.047404,24.64652,29.302953,10.769778,10.539646,25.6,14.2,14.0,88.0,1013.7,0.0,-12.0,203.83333333333334,1.0333333333333334
2018-12-15 03:00:00,9.557452,15.652397,30.256183,7.911791,7.6639479999999995,9.716663,24.910666,39.757727,5.997073,5.81979,1.040204,23.826536,25.415968,6.211212,5.491819,19.1,10.3,10.2,90.0,1013.7,0.0,-11.8,206.5,1.0833333333333333
2018-12-15 04:00:00,7.077836,10.007312,20.822246,4.459356,3.7458679999999998,3.125836,12.052203,16.828481,7.096973,7.257137,2.077986,21.009044,24.184206,4.276694,3.978471,16.0,6.7,6.7,87.0,1013.7,0.0,-12.4,194.16666666666666,2.066666666666667
2018-12-15 05:00:00,9.92588,11.036624,26.203369,0.0,0.0,43.430135,56.938202,123.299448,7.825607,7.654816,1.780472,23.905311,26.625873,4.421094,4.687425,16.3,5.8,6.0,84.0,1013.6,0.0,-10.6,198.5,1.5166666666666666
2018-12-15 06:00:00,7.190629,12.242797,23.230078,3.942309,3.435798,74.071541,87.142215,200.32353,13.875988,15.037068,6.456172,32.98861,42.853641,3.630574,3.171618,18.6,5.8,5.9,83.0,1013.4,0.0,-10.8,184.83333333333334,1.3
2018-12-15 07:00:00,16.160823,20.862431,45.556168,5.229111,4.783967,57.126585,73.550366,160.839788,11.435134,12.532275,12.837735,31.166221,50.78228,7.229844,7.054507,19.7,5.3,5.5,82.0,1013.3,0.0,-11.0,205.83333333333334,1.5166666666666666
2018-12-15 08:00:00,19.997143,32.495534,63.051168,13.773551,13.49986,95.716871,85.037383,231.292762,8.64202,8.797235,15.950809,37.637828,62.010664,10.724161,10.299458,26.2,7.7,7.9,82.0,1013.2,0.0,-11.6,193.83333333333334,0.7833333333333333
2018-12-15 09:00:00,42.433554,59.679236,124.517706,28.986862,27.995452,120.688468,105.774006,290.185986,15.54266,15.732048,40.452797,55.494497,117.306371,15.787862,15.072877,66.6,14.9,13.1,85.0,1013.0,0.0,-10.9,150.66666666666666,0.8000000000000002
2018-12-15 10:00:00,56.927105,71.234669,158.219285,36.89381,32.956002,226.951823,153.265094,500.04748,14.196846,14.566291,58.662635,66.900801,156.537308,26.519988,25.378739,64.5,27.3,25.2,81.0,1012.8,0.0,-11.5,137.0,0.5833333333333334
2018-12-15 11:00:00,49.03559,69.318137,144.244518,48.734231,43.871008,235.54936,142.206057,502.12548,16.930544,16.905404,60.00485,71.522118,163.209528,33.682688,31.689538,75.3,32.8,29.5,80.0,1012.3,0.0,-10.6,104.66666666666667,0.65
2018-12-15 12:00:00,62.916257,74.728046,170.864087,61.805423,56.17441,219.855001,127.117921,463.056363,21.78477,20.202073,84.522142,74.348684,203.498518,41.117868,38.340499,85.2,42.9,37.5,81.0,1011.5,0.0,-8.3,122.83333333333333,1.8
2018-12-15 13:00:00,56.512207,74.157314,160.507967,51.372562,47.544354,146.881724,115.452744,339.888018,20.131614,19.307297,98.760716,82.205332,233.111707,42.848072,40.267402,91.8,49.5,44.1,81.0,1011.1,0.0,-9.4,131.33333333333334,1.0833333333333335
2018-12-15 14:00:00,77.51859,78.321425,196.76983,52.537027,49.88507,104.564178,87.327176,247.101239,14.047149,13.818151,95.783261,82.375003,228.731827,43.299802,41.263666,89.1,50.7,44.3,80.0,1011.0,0.0,-7.9,121.33333333333333,1.3333333333333333
2018-12-15 15:00:00,58.170452,75.5773,164.46175,53.510141,50.942887999999996,114.158122,104.147905,278.581515,16.804037,16.609701,108.090034,80.945336,246.106907,51.650562,48.729329,87.3,54.9,50.2,81.0,1010.6,0.0,-9.0,123.33333333333333,0.65
2018-12-15 16:00:00,73.630312,78.577888,191.085004,64.635662,62.218728,104.100303,97.913993,256.979255,23.248476,22.805497,98.264755,81.923041,232.071587,51.520644,49.23541,89.7,61.2,56.0,77.0,1010.3,0.0,-7.4,95.83333333333333,0.65
2018-12-15 17:00:00,85.638482,80.388457,211.244057,81.875112,78.73158,80.441701,67.338885,190.253803,18.526144,18.349619,116.119822,88.02694,265.458029,50.764118,48.416565,89.3,62.6,57.4,79.0,1009.8,0.0,-7.3,85.83333333333333,0.5666666666666667
2018-12-15 18:00:00,79.029336,79.472849,200.229673,93.512813,90.222506,14.668071,26.772415,49.185227,8.218231,8.474646,82.1368,77.783047,203.288077,64.366905,61.582766,86.5,62.6,60.0,80.0,1008.8,0.0,-6.6,110.66666666666667,0.8166666666666668
2018-12-15 19:00:00,63.694508,72.617662,169.94287,79.710335,75.772627,14.172925,26.200545,47.856775,3.056062,2.86904,118.099589,80.435329,260.891501,61.818743,59.565434,75.8,71.6,68.3,76.0,1008.0,0.0,-4.6,188.66666666666666,2.8666666666666667
2018-12-15 20:00:00,11.526125,28.081867,45.693785,59.215525,56.651823,8.821916,20.355584,33.835472,4.088171,3.706354,107.149938,77.946593,241.671697,60.814398,58.392447,44.8,61.5,59.7,71.0,1007.3,0.0,-4.1,187.83333333333334,2.316666666666667
2018-12-15 21:00:00,10.611428,24.560443,40.774705,16.218134,15.810317,6.795941,16.966098,27.350296,4.317297,3.860706,79.773031,65.315174,187.208365,44.021751,42.073047,28.4,27.4,27.2,70.0,1005.9,0.0,-3.8,211.66666666666666,1.7500000000000002
2018-12-15 22:00:00,6.119649,31.939798,41.290621,12.834945,11.849631,3.593118,10.467238,15.957522,1.92204,1.210952,118.336305,70.179287,250.997161,17.991217,16.103282,20.5,14.7,14.5,75.0,1005.1,0.0,-5.5,180.0,0.9500000000000001
2018-12-15 23:00:00,9.921605,28.267957,43.42817,16.08562,15.118296,2.370332,7.120578,10.742445,1.6479979999999999,0.926635,100.448573,67.940033,221.425453,18.68701,15.627015,29.1,16.6,16.3,75.0,1004.3,0.0,-3.4,179.16666666666666,2.35
2018-12-16 00:00:00,5.318576,11.252059,19.378844,5.335826,4.762304,0.809198,3.5540849999999997,4.79054,2.597867,1.711808,13.9729,27.337234,48.687825,15.911163,13.415253,16.2,12.2,12.2,65.0,1003.6,0.0,-1.4,192.33333333333334,3.9333333333333336
2018-12-16 01:00:00,3.190882,6.734306,11.609974,0.844947,0.0,1.047092,6.617618,8.217575,1.704246,0.999262,4.507921,11.296472,18.184575,6.502833,5.945942,10.5,5.1,5.1,62.0,1003.0,0.0,-0.6000000000000001,190.33333333333334,4.816666666666666
2018-12-16 02:00:00,5.800155,11.455165,20.317802,5.226466,3.943899,1.405893,6.195505,8.343709,1.683764,0.925681,3.794386,14.718054,20.515876,1.623683,1.4226860000000001,12.0,5.0,4.9,61.0,1002.7,0.0,-0.5,189.83333333333334,4.983333333333333
2018-12-16 03:00:00,1.5395780000000001,5.185079,7.537554,3.232093,1.244217,1.182401,5.787499,7.594207,5.291171,3.301742,0.49402799999999997,7.223764,7.978639,4.544003,4.067743,7.2,2.2,2.3,59.0,1002.1,0.0,-0.30000000000000004,201.83333333333334,5.433333333333334
2018-12-16 04:00:00,0.436542,1.675524,2.34256,3.863139,0.0,1.50336,7.711883,10.009018,5.863359,2.7555959999999997,0.16189399999999998,3.218147,3.465522,0.805991,0.0,4.5,5.6,1.8,58.0,1001.6,0.0,-0.2,194.0,5.2
2018-12-16 05:00:00,1.662578,2.964474,5.504894,0.396957,0.0,2.410274,6.396793,10.079691,4.414096,1.938838,0.385436,3.509881,4.098827,2.53117,1.59701,6.0,4.5,1.4,59.0,1000.8,0.0,-0.2,197.66666666666666,4.383333333333333
2018-12-16 06:00:00,1.040479,3.093273,4.683125,4.971534,4.022653,0.7363259999999999,6.011231,7.136338,1.389435,0.073111,1.221602,5.180907,7.047514,0.004403,0.0,6.3,3.1,1.4,57.0,999.9,0.0,0.2,182.66666666666666,5.166666666666667
